date,datatype,station,value,temp_f,year,month,day
2004-09-06,TAVG,GHCND:USW00094728,68,6.8,2004,9,6
2004-09-07,TAVG,GHCND:USW00094728,74,7.4,2004,9,7
2004-09-08,TAVG,GHCND:USW00094728,71,7.1,2004,9,8
2004-09-09,TAVG,GHCND:USW00094728,75,7.5,2004,9,9
2004-09-10,TAVG,GHCND:USW00094728,72,7.2,2004,9,10
2004-09-11,TAVG,GHCND:USW00094728,67,6.7,2004,9,11
2004-09-12,TAVG,GHCND:USW00094728,69,6.9,2004,9,12
2004-09-13,TAVG,GHCND:USW00094728,75,7.5,2004,9,13
2004-09-14,TAVG,GHCND:USW00094728,68,6.8,2004,9,14
2004-09-15,TAVG,GHCND:USW00094728,67,6.7,2004,9,15
2004-09-16,TAVG,GHCND:USW00094728,72,7.2,2004,9,16
2004-09-17,TAVG,GHCND:USW00094728,73,7.3,2004,9,17
2004-09-18,TAVG,GHCND:USW00094728,66,6.6,2004,9,18
2004-09-19,TAVG,GHCND:USW00094728,59,5.9,2004,9,19
2004-09-20,TAVG,GHCND:USW00094728,61,6.1,2004,9,20
2004-09-21,TAVG,GHCND:USW00094728,69,6.9,2004,9,21
2004-09-22,TAVG,GHCND:USW00094728,71,7.1,2004,9,22
2004-09-23,TAVG,GHCND:USW00094728,74,7.4,2004,9,23
2004-09-24,TAVG,GHCND:USW00094728,70,7.0,2004,9,24
2004-09-25,TAVG,GHCND:USW00094728,68,6.8,2004,9,25
2004-09-26,TAVG,GHCND:USW00094728,72,7.2,2004,9,26
2004-09-27,TAVG,GHCND:USW00094728,69,6.9,2004,9,27
2004-09-28,TAVG,GHCND:USW00094728,68,6.8,2004,9,28
2004-09-29,TAVG,GHCND:USW00094728,62,6.2,2004,9,29
2004-09-30,TAVG,GHCND:USW00094728,62,6.2,2004,9,30
2004-10-01,TAVG,GHCND:USW00094728,63,6.3,2004,10,1
2004-10-02,TAVG,GHCND:USW00094728,64,6.4,2004,10,2
2004-10-03,TAVG,GHCND:USW00094728,61,6.1,2004,10,3
2004-10-04,TAVG,GHCND:USW00094728,62,6.2,2004,10,4
2004-10-05,TAVG,GHCND:USW00094728,54,5.4,2004,10,5
2004-10-06,TAVG,GHCND:USW00094728,55,5.5,2004,10,6
2004-10-07,TAVG,GHCND:USW00094728,63,6.3,2004,10,7
2004-10-08,TAVG,GHCND:USW00094728,66,6.6,2004,10,8
2004-10-09,TAVG,GHCND:USW00094728,66,6.6,2004,10,9
2004-10-10,TAVG,GHCND:USW00094728,58,5.8,2004,10,10
2004-10-11,TAVG,GHCND:USW00094728,54,5.4,2004,10,11
2004-10-12,TAVG,GHCND:USW00094728,55,5.5,2004,10,12
2004-10-13,TAVG,GHCND:USW00094728,58,5.8,2004,10,13
2004-10-14,TAVG,GHCND:USW00094728,58,5.8,2004,10,14
2004-10-15,TAVG,GHCND:USW00094728,58,5.8,2004,10,15
2004-10-16,TAVG,GHCND:USW00094728,54,5.4,2004,10,16
2004-10-17,TAVG,GHCND:USW00094728,49,4.9,2004,10,17
2004-10-18,TAVG,GHCND:USW00094728,51,5.1,2004,10,18
2004-10-19,TAVG,GHCND:USW00094728,50,5.0,2004,10,19
2004-10-20,TAVG,GHCND:USW00094728,52,5.2,2004,10,20
2004-10-21,TAVG,GHCND:USW00094728,51,5.1,2004,10,21
2004-10-24,TAVG,GHCND:USW00094728,50,5.0,2004,10,24
2004-10-25,TAVG,GHCND:USW00094728,51,5.1,2004,10,25
2004-10-26,TAVG,GHCND:USW00094728,56,5.6,2004,10,26
2004-10-27,TAVG,GHCND:USW00094728,55,5.5,2004,10,27
2004-10-28,TAVG,GHCND:USW00094728,51,5.1,2004,10,28
2004-10-29,TAVG,GHCND:USW00094728,53,5.3,2004,10,29
2004-10-30,TAVG,GHCND:USW00094728,59,5.9,2004,10,30
2004-10-31,TAVG,GHCND:USW00094728,65,6.5,2004,10,31
2004-11-01,TAVG,GHCND:USW00094728,55,5.5,2004,11,1
2004-11-02,TAVG,GHCND:USW00094728,53,5.3,2004,11,2
2004-11-03,TAVG,GHCND:USW00094728,52,5.2,2004,11,3
2004-11-04,TAVG,GHCND:USW00094728,45,4.5,2004,11,4
2004-11-05,TAVG,GHCND:USW00094728,50,5.0,2004,11,5
2004-11-06,TAVG,GHCND:USW00094728,50,5.0,2004,11,6
2004-11-07,TAVG,GHCND:USW00094728,59,5.9,2004,11,7
2004-11-08,TAVG,GHCND:USW00094728,49,4.9,2004,11,8
2004-11-09,TAVG,GHCND:USW00094728,37,3.7,2004,11,9
2004-11-10,TAVG,GHCND:USW00094728,37,3.7,2004,11,10
2004-11-13,TAVG,GHCND:USW00094728,38,3.8,2004,11,13
2004-11-14,TAVG,GHCND:USW00094728,39,3.9,2004,11,14
2004-11-16,TAVG,GHCND:USW00094728,51,5.1,2004,11,16
2004-11-18,TAVG,GHCND:USW00094728,56,5.6,2004,11,18
2004-11-19,TAVG,GHCND:USW00094728,59,5.9,2004,11,19
2004-11-20,TAVG,GHCND:USW00094728,50,5.0,2004,11,20
2004-11-21,TAVG,GHCND:USW00094728,51,5.1,2004,11,21
2004-11-22,TAVG,GHCND:USW00094728,53,5.3,2004,11,22
2004-11-23,TAVG,GHCND:USW00094728,51,5.1,2004,11,23
2004-11-24,TAVG,GHCND:USW00094728,56,5.6,2004,11,24
2004-11-25,TAVG,GHCND:USW00094728,50,5.0,2004,11,25
2004-11-26,TAVG,GHCND:USW00094728,39,3.9,2004,11,26
2004-11-27,TAVG,GHCND:USW00094728,47,4.7,2004,11,27
2004-11-28,TAVG,GHCND:USW00094728,52,5.2,2004,11,28
2004-11-29,TAVG,GHCND:USW00094728,45,4.5,2004,11,29
2004-11-30,TAVG,GHCND:USW00094728,44,4.4,2004,11,30
2004-12-01,TAVG,GHCND:USW00094728,50,5.0,2004,12,1
2004-12-02,TAVG,GHCND:USW00094728,43,4.3,2004,12,2
2004-12-03,TAVG,GHCND:USW00094728,41,4.1,2004,12,3
2004-12-04,TAVG,GHCND:USW00094728,37,3.7,2004,12,4
2004-12-05,TAVG,GHCND:USW00094728,47,4.7,2004,12,5
2004-12-06,TAVG,GHCND:USW00094728,38,3.8,2004,12,6
2004-12-07,TAVG,GHCND:USW00094728,42,4.2,2004,12,7
2004-12-08,TAVG,GHCND:USW00094728,53,5.3,2004,12,8
2004-12-09,TAVG,GHCND:USW00094728,46,4.6,2004,12,9
2004-12-10,TAVG,GHCND:USW00094728,46,4.6,2004,12,10
2004-12-11,TAVG,GHCND:USW00094728,48,4.8,2004,12,11
2004-12-12,TAVG,GHCND:USW00094728,44,4.4,2004,12,12
2004-12-13,TAVG,GHCND:USW00094728,43,4.3,2004,12,13
2004-12-14,TAVG,GHCND:USW00094728,33,3.3,2004,12,14
2004-12-15,TAVG,GHCND:USW00094728,28,2.8,2004,12,15
2004-12-16,TAVG,GHCND:USW00094728,36,3.6,2004,12,16
2004-12-17,TAVG,GHCND:USW00094728,39,3.9,2004,12,17
2004-12-18,TAVG,GHCND:USW00094728,37,3.7,2004,12,18
2004-12-19,TAVG,GHCND:USW00094728,34,3.4,2004,12,19
2004-12-20,TAVG,GHCND:USW00094728,16,1.6,2004,12,20
2004-12-21,TAVG,GHCND:USW00094728,25,2.5,2004,12,21
2004-12-22,TAVG,GHCND:USW00094728,44,4.4,2004,12,22
2004-12-23,TAVG,GHCND:USW00094728,50,5.0,2004,12,23
2004-12-24,TAVG,GHCND:USW00094728,36,3.6,2004,12,24
2004-12-25,TAVG,GHCND:USW00094728,29,2.9,2004,12,25
2004-12-26,TAVG,GHCND:USW00094728,29,2.9,2004,12,26
2004-12-27,TAVG,GHCND:USW00094728,24,2.4,2004,12,27
2004-12-28,TAVG,GHCND:USW00094728,25,2.5,2004,12,28
2004-12-29,TAVG,GHCND:USW00094728,39,3.9,2004,12,29
2004-12-30,TAVG,GHCND:USW00094728,44,4.4,2004,12,30
2004-12-31,TAVG,GHCND:USW00094728,49,4.9,2004,12,31
2005-01-01,TAVG,GHCND:USW00094728,50,5.0,2005,1,1
2005-01-02,TAVG,GHCND:USW00094728,44,4.4,2005,1,2
2005-01-03,TAVG,GHCND:USW00094728,54,5.4,2005,1,3
2005-01-04,TAVG,GHCND:USW00094728,49,4.9,2005,1,4
2005-01-05,TAVG,GHCND:USW00094728,41,4.1,2005,1,5
2005-01-06,TAVG,GHCND:USW00094728,38,3.8,2005,1,6
2005-01-07,TAVG,GHCND:USW00094728,39,3.9,2005,1,7
2005-01-08,TAVG,GHCND:USW00094728,38,3.8,2005,1,8
2005-01-09,TAVG,GHCND:USW00094728,37,3.7,2005,1,9
2005-01-10,TAVG,GHCND:USW00094728,44,4.4,2005,1,10
2005-01-11,TAVG,GHCND:USW00094728,38,3.8,2005,1,11
2005-01-12,TAVG,GHCND:USW00094728,37,3.7,2005,1,12
2005-01-13,TAVG,GHCND:USW00094728,49,4.9,2005,1,13
2005-01-14,TAVG,GHCND:USW00094728,50,5.0,2005,1,14
2005-01-15,TAVG,GHCND:USW00094728,30,3.0,2005,1,15
2005-01-16,TAVG,GHCND:USW00094728,29,2.9,2005,1,16
2005-01-17,TAVG,GHCND:USW00094728,23,2.3,2005,1,17
2005-01-18,TAVG,GHCND:USW00094728,14,1.4,2005,1,18
2005-01-19,TAVG,GHCND:USW00094728,18,1.8,2005,1,19
2005-01-20,TAVG,GHCND:USW00094728,25,2.5,2005,1,20
2005-01-21,TAVG,GHCND:USW00094728,15,1.5,2005,1,21
2005-01-22,TAVG,GHCND:USW00094728,16,1.6,2005,1,22
2005-01-23,TAVG,GHCND:USW00094728,18,1.8,2005,1,23
2005-01-24,TAVG,GHCND:USW00094728,16,1.6,2005,1,24
2005-01-25,TAVG,GHCND:USW00094728,27,2.7,2005,1,25
2005-01-26,TAVG,GHCND:USW00094728,27,2.7,2005,1,26
2005-01-27,TAVG,GHCND:USW00094728,14,1.4,2005,1,27
2005-01-28,TAVG,GHCND:USW00094728,14,1.4,2005,1,28
2005-01-29,TAVG,GHCND:USW00094728,25,2.5,2005,1,29
2005-01-30,TAVG,GHCND:USW00094728,31,3.1,2005,1,30
2005-01-31,TAVG,GHCND:USW00094728,30,3.0,2005,1,31
2005-02-01,TAVG,GHCND:USW00094728,33,3.3,2005,2,1
2005-02-02,TAVG,GHCND:USW00094728,34,3.4,2005,2,2
2005-02-03,TAVG,GHCND:USW00094728,35,3.5,2005,2,3
2005-02-04,TAVG,GHCND:USW00094728,40,4.0,2005,2,4
2005-02-05,TAVG,GHCND:USW00094728,46,4.6,2005,2,5
2005-02-06,TAVG,GHCND:USW00094728,46,4.6,2005,2,6
2005-02-07,TAVG,GHCND:USW00094728,45,4.5,2005,2,7
2005-02-08,TAVG,GHCND:USW00094728,47,4.7,2005,2,8
2005-02-09,TAVG,GHCND:USW00094728,50,5.0,2005,2,9
2005-02-10,TAVG,GHCND:USW00094728,38,3.8,2005,2,10
2005-02-11,TAVG,GHCND:USW00094728,35,3.5,2005,2,11
2005-02-12,TAVG,GHCND:USW00094728,36,3.6,2005,2,12
2005-02-13,TAVG,GHCND:USW00094728,37,3.7,2005,2,13
2005-02-14,TAVG,GHCND:USW00094728,40,4.0,2005,2,14
2005-02-15,TAVG,GHCND:USW00094728,51,5.1,2005,2,15
2005-02-16,TAVG,GHCND:USW00094728,45,4.5,2005,2,16
2005-02-17,TAVG,GHCND:USW00094728,35,3.5,2005,2,17
2005-02-18,TAVG,GHCND:USW00094728,25,2.5,2005,2,18
2005-02-19,TAVG,GHCND:USW00094728,24,2.4,2005,2,19
2005-02-20,TAVG,GHCND:USW00094728,32,3.2,2005,2,20
2005-02-21,TAVG,GHCND:USW00094728,32,3.2,2005,2,21
2005-02-22,TAVG,GHCND:USW00094728,38,3.8,2005,2,22
2005-02-23,TAVG,GHCND:USW00094728,35,3.5,2005,2,23
2005-02-24,TAVG,GHCND:USW00094728,27,2.7,2005,2,24
2005-02-25,TAVG,GHCND:USW00094728,29,2.9,2005,2,25
2005-02-26,TAVG,GHCND:USW00094728,33,3.3,2005,2,26
2005-02-27,TAVG,GHCND:USW00094728,30,3.0,2005,2,27
2005-02-28,TAVG,GHCND:USW00094728,33,3.3,2005,2,28
2005-03-01,TAVG,GHCND:USW00094728,36,3.6,2005,3,1
2005-03-02,TAVG,GHCND:USW00094728,34,3.4,2005,3,2
2005-03-03,TAVG,GHCND:USW00094728,28,2.8,2005,3,3
2005-03-04,TAVG,GHCND:USW00094728,30,3.0,2005,3,4
2005-03-05,TAVG,GHCND:USW00094728,35,3.5,2005,3,5
2005-03-06,TAVG,GHCND:USW00094728,40,4.0,2005,3,6
2005-03-07,TAVG,GHCND:USW00094728,48,4.8,2005,3,7
2005-03-08,TAVG,GHCND:USW00094728,38,3.8,2005,3,8
2005-03-09,TAVG,GHCND:USW00094728,24,2.4,2005,3,9
2005-03-10,TAVG,GHCND:USW00094728,28,2.8,2005,3,10
2005-03-11,TAVG,GHCND:USW00094728,34,3.4,2005,3,11
2005-03-12,TAVG,GHCND:USW00094728,38,3.8,2005,3,12
2005-03-13,TAVG,GHCND:USW00094728,40,4.0,2005,3,13
2005-03-14,TAVG,GHCND:USW00094728,34,3.4,2005,3,14
2005-03-15,TAVG,GHCND:USW00094728,37,3.7,2005,3,15
2005-03-16,TAVG,GHCND:USW00094728,39,3.9,2005,3,16
2005-03-17,TAVG,GHCND:USW00094728,41,4.1,2005,3,17
2005-03-18,TAVG,GHCND:USW00094728,44,4.4,2005,3,18
2005-03-19,TAVG,GHCND:USW00094728,43,4.3,2005,3,19
2005-03-20,TAVG,GHCND:USW00094728,42,4.2,2005,3,20
2005-03-21,TAVG,GHCND:USW00094728,42,4.2,2005,3,21
2005-03-22,TAVG,GHCND:USW00094728,46,4.6,2005,3,22
2005-03-23,TAVG,GHCND:USW00094728,40,4.0,2005,3,23
2005-03-24,TAVG,GHCND:USW00094728,39,3.9,2005,3,24
2005-03-25,TAVG,GHCND:USW00094728,44,4.4,2005,3,25
2005-03-26,TAVG,GHCND:USW00094728,43,4.3,2005,3,26
2005-03-27,TAVG,GHCND:USW00094728,44,4.4,2005,3,27
2005-03-28,TAVG,GHCND:USW00094728,43,4.3,2005,3,28
2005-03-29,TAVG,GHCND:USW00094728,52,5.2,2005,3,29
2005-03-30,TAVG,GHCND:USW00094728,54,5.4,2005,3,30
2005-03-31,TAVG,GHCND:USW00094728,48,4.8,2005,3,31
2005-04-01,TAVG,GHCND:USW00094728,47,4.7,2005,4,1
2005-04-02,TAVG,GHCND:USW00094728,49,4.9,2005,4,2
2005-04-03,TAVG,GHCND:USW00094728,45,4.5,2005,4,3
2005-04-04,TAVG,GHCND:USW00094728,50,5.0,2005,4,4
2005-04-05,TAVG,GHCND:USW00094728,56,5.6,2005,4,5
2005-04-06,TAVG,GHCND:USW00094728,64,6.4,2005,4,6
2005-04-07,TAVG,GHCND:USW00094728,64,6.4,2005,4,7
2005-04-08,TAVG,GHCND:USW00094728,53,5.3,2005,4,8
2005-04-09,TAVG,GHCND:USW00094728,54,5.4,2005,4,9
2005-04-10,TAVG,GHCND:USW00094728,59,5.9,2005,4,10
2005-04-11,TAVG,GHCND:USW00094728,52,5.2,2005,4,11
2005-04-12,TAVG,GHCND:USW00094728,48,4.8,2005,4,12
2005-04-13,TAVG,GHCND:USW00094728,49,4.9,2005,4,13
2005-04-14,TAVG,GHCND:USW00094728,55,5.5,2005,4,14
2005-04-15,TAVG,GHCND:USW00094728,49,4.9,2005,4,15
2005-04-16,TAVG,GHCND:USW00094728,52,5.2,2005,4,16
2005-04-17,TAVG,GHCND:USW00094728,60,6.0,2005,4,17
2005-04-18,TAVG,GHCND:USW00094728,66,6.6,2005,4,18
2005-04-19,TAVG,GHCND:USW00094728,64,6.4,2005,4,19
2005-04-20,TAVG,GHCND:USW00094728,76,7.6,2005,4,20
2005-04-21,TAVG,GHCND:USW00094728,61,6.1,2005,4,21
2005-04-22,TAVG,GHCND:USW00094728,52,5.2,2005,4,22
2005-04-23,TAVG,GHCND:USW00094728,54,5.4,2005,4,23
2005-04-24,TAVG,GHCND:USW00094728,50,5.0,2005,4,24
2005-04-25,TAVG,GHCND:USW00094728,47,4.7,2005,4,25
2005-04-26,TAVG,GHCND:USW00094728,59,5.9,2005,4,26
2005-04-27,TAVG,GHCND:USW00094728,59,5.9,2005,4,27
2005-04-28,TAVG,GHCND:USW00094728,58,5.8,2005,4,28
2005-04-29,TAVG,GHCND:USW00094728,56,5.6,2005,4,29
2005-04-30,TAVG,GHCND:USW00094728,54,5.4,2005,4,30
2005-05-01,TAVG,GHCND:USW00094728,58,5.8,2005,5,1
2005-05-02,TAVG,GHCND:USW00094728,55,5.5,2005,5,2
2005-05-03,TAVG,GHCND:USW00094728,50,5.0,2005,5,3
2005-05-04,TAVG,GHCND:USW00094728,53,5.3,2005,5,4
2005-05-05,TAVG,GHCND:USW00094728,55,5.5,2005,5,5
2005-05-06,TAVG,GHCND:USW00094728,50,5.0,2005,5,6
2005-05-07,TAVG,GHCND:USW00094728,55,5.5,2005,5,7
2005-05-08,TAVG,GHCND:USW00094728,57,5.7,2005,5,8
2005-05-09,TAVG,GHCND:USW00094728,61,6.1,2005,5,9
2005-05-10,TAVG,GHCND:USW00094728,59,5.9,2005,5,10
2005-05-11,TAVG,GHCND:USW00094728,62,6.2,2005,5,11
2005-05-12,TAVG,GHCND:USW00094728,61,6.1,2005,5,12
2005-05-13,TAVG,GHCND:USW00094728,55,5.5,2005,5,13
2005-05-14,TAVG,GHCND:USW00094728,64,6.4,2005,5,14
2005-05-15,TAVG,GHCND:USW00094728,68,6.8,2005,5,15
2005-05-16,TAVG,GHCND:USW00094728,63,6.3,2005,5,16
2005-05-17,TAVG,GHCND:USW00094728,61,6.1,2005,5,17
2005-05-18,TAVG,GHCND:USW00094728,62,6.2,2005,5,18
2005-05-19,TAVG,GHCND:USW00094728,62,6.2,2005,5,19
2005-05-20,TAVG,GHCND:USW00094728,53,5.3,2005,5,20
2005-05-21,TAVG,GHCND:USW00094728,59,5.9,2005,5,21
2005-05-22,TAVG,GHCND:USW00094728,57,5.7,2005,5,22
2005-05-23,TAVG,GHCND:USW00094728,57,5.7,2005,5,23
2005-05-24,TAVG,GHCND:USW00094728,56,5.6,2005,5,24
2005-05-25,TAVG,GHCND:USW00094728,51,5.1,2005,5,25
2005-05-26,TAVG,GHCND:USW00094728,55,5.5,2005,5,26
2005-05-27,TAVG,GHCND:USW00094728,68,6.8,2005,5,27
2005-05-28,TAVG,GHCND:USW00094728,68,6.8,2005,5,28
2005-05-29,TAVG,GHCND:USW00094728,65,6.5,2005,5,29
2005-05-30,TAVG,GHCND:USW00094728,66,6.6,2005,5,30
2005-05-31,TAVG,GHCND:USW00094728,68,6.8,2005,5,31
2005-06-01,TAVG,GHCND:USW00094728,61,6.1,2005,6,1
2005-06-02,TAVG,GHCND:USW00094728,62,6.2,2005,6,2
2005-06-03,TAVG,GHCND:USW00094728,63,6.3,2005,6,3
2005-06-04,TAVG,GHCND:USW00094728,72,7.2,2005,6,4
2005-06-05,TAVG,GHCND:USW00094728,77,7.7,2005,6,5
2005-06-06,TAVG,GHCND:USW00094728,77,7.7,2005,6,6
2005-06-07,TAVG,GHCND:USW00094728,77,7.7,2005,6,7
2005-06-08,TAVG,GHCND:USW00094728,83,8.3,2005,6,8
2005-06-09,TAVG,GHCND:USW00094728,80,8.0,2005,6,9
2005-06-10,TAVG,GHCND:USW00094728,76,7.6,2005,6,10
2005-06-11,TAVG,GHCND:USW00094728,78,7.8,2005,6,11
2005-06-12,TAVG,GHCND:USW00094728,80,8.0,2005,6,12
2005-06-13,TAVG,GHCND:USW00094728,82,8.2,2005,6,13
2005-06-14,TAVG,GHCND:USW00094728,85,8.5,2005,6,14
2005-06-15,TAVG,GHCND:USW00094728,73,7.3,2005,6,15
2005-06-16,TAVG,GHCND:USW00094728,70,7.0,2005,6,16
2005-06-17,TAVG,GHCND:USW00094728,67,6.7,2005,6,17
2005-06-18,TAVG,GHCND:USW00094728,69,6.9,2005,6,18
2005-06-19,TAVG,GHCND:USW00094728,67,6.7,2005,6,19
2005-06-20,TAVG,GHCND:USW00094728,68,6.8,2005,6,20
2005-06-21,TAVG,GHCND:USW00094728,71,7.1,2005,6,21
2005-06-22,TAVG,GHCND:USW00094728,74,7.4,2005,6,22
2005-06-23,TAVG,GHCND:USW00094728,70,7.0,2005,6,23
2005-06-24,TAVG,GHCND:USW00094728,74,7.4,2005,6,24
2005-06-25,TAVG,GHCND:USW00094728,80,8.0,2005,6,25
2005-06-26,TAVG,GHCND:USW00094728,83,8.3,2005,6,26
2005-06-27,TAVG,GHCND:USW00094728,75,7.5,2005,6,27
2005-06-28,TAVG,GHCND:USW00094728,79,7.9,2005,6,28
2005-06-29,TAVG,GHCND:USW00094728,79,7.9,2005,6,29
2005-06-30,TAVG,GHCND:USW00094728,77,7.7,2005,6,30
2005-07-01,TAVG,GHCND:USW00094728,77,7.7,2005,7,1
2005-07-02,TAVG,GHCND:USW00094728,76,7.6,2005,7,2
2005-07-03,TAVG,GHCND:USW00094728,72,7.2,2005,7,3
2005-07-04,TAVG,GHCND:USW00094728,73,7.3,2005,7,4
2005-07-05,TAVG,GHCND:USW00094728,75,7.5,2005,7,5
2005-07-06,TAVG,GHCND:USW00094728,76,7.6,2005,7,6
2005-07-07,TAVG,GHCND:USW00094728,69,6.9,2005,7,7
2005-07-08,TAVG,GHCND:USW00094728,64,6.4,2005,7,8
2005-07-09,TAVG,GHCND:USW00094728,72,7.2,2005,7,9
2005-07-10,TAVG,GHCND:USW00094728,79,7.9,2005,7,10
2005-07-11,TAVG,GHCND:USW00094728,81,8.1,2005,7,11
2005-07-12,TAVG,GHCND:USW00094728,77,7.7,2005,7,12
2005-07-13,TAVG,GHCND:USW00094728,73,7.3,2005,7,13
2005-07-14,TAVG,GHCND:USW00094728,78,7.8,2005,7,14
2005-07-15,TAVG,GHCND:USW00094728,79,7.9,2005,7,15
2005-07-16,TAVG,GHCND:USW00094728,78,7.8,2005,7,16
2005-07-17,TAVG,GHCND:USW00094728,78,7.8,2005,7,17
2005-07-18,TAVG,GHCND:USW00094728,83,8.3,2005,7,18
2005-07-19,TAVG,GHCND:USW00094728,85,8.5,2005,7,19
2005-07-20,TAVG,GHCND:USW00094728,83,8.3,2005,7,20
2005-07-21,TAVG,GHCND:USW00094728,82,8.2,2005,7,21
2005-07-22,TAVG,GHCND:USW00094728,83,8.3,2005,7,22
2005-07-23,TAVG,GHCND:USW00094728,79,7.9,2005,7,23
2005-07-24,TAVG,GHCND:USW00094728,78,7.8,2005,7,24
2005-07-25,TAVG,GHCND:USW00094728,81,8.1,2005,7,25
2005-07-26,TAVG,GHCND:USW00094728,86,8.6,2005,7,26
2005-07-27,TAVG,GHCND:USW00094728,85,8.5,2005,7,27
2005-07-28,TAVG,GHCND:USW00094728,76,7.6,2005,7,28
2005-07-29,TAVG,GHCND:USW00094728,78,7.8,2005,7,29
2005-07-30,TAVG,GHCND:USW00094728,80,8.0,2005,7,30
2005-07-31,TAVG,GHCND:USW00094728,76,7.6,2005,7,31
